"order_year","product_key","product_name","brand","subcategory","category","number_of_goods_sold","revenue_of_goods","profit","profit_margin"
2018,1666,MGS Hand Games for Office worker L299 Yellow,Tailspin Toys,Boxed Games,Games and Toys,54,912.06,609.66,0.668442
2018,661,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Proseware,"Printers, Scanners & Fax",Computers,4,912.00,609.84,0.668684
2018,903,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Computers Accessories,Computers,12,911.88,447.00,0.490196
2018,1718,MGS Zoo Tycoon 2: Zookeeper Collection M260,Tailspin Toys,Download Games,Games and Toys,13,911.69,492.44,0.540139
2018,1586,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",72,911.52,492.48,0.540284
2018,1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,Fabrikam,Refrigerators,Home Appliances,7,909.93,446.04,0.490191
2018,874,Contoso Wireless Notebook Optical Mouse X205 Black,Contoso,Computers Accessories,Computers,7,909.65,608.23,0.668641
2018,1500,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Smart phones & PDAs,Cell phones,7,903.00,442.61,0.490155
2018,856,Contoso Multimedia Speakers M25 Black,Contoso,Computers Accessories,Computers,7,903.00,487.76,0.540155
2018,944,A. Datum Compact Digital Camera M200 Black,A. Datum,Digital Cameras,Cameras and camcorders,7,903.00,487.76,0.540155
2018,512,Adventure Works LCD17W E203 White,Adventure Works,Monitors,Computers,7,903.00,442.61,0.490155
2018,1904,Fabrikam Refrigerator 19CuFt M7600 Brown,Fabrikam,Refrigerators,Home Appliances,1,899.00,485.58,0.540133
2018,279,Contoso Home Theater System 2.1 Channel E1200 Brown,Contoso,Home Theater System,TV and Video,3,897.00,439.68,0.490167
2018,266,Contoso Home Theater System 2.1 Channel E1200 White,Contoso,Home Theater System,TV and Video,3,897.00,439.68,0.490167
2018,1324,Contoso Private Automatic Branch Exchange M65 Black,Contoso,Home & Office Phones,Cell phones,23,896.77,484.38,0.540138
2018,2174,Fabrikam Coffee Maker 5C E090 Silver,Fabrikam,Coffee Machines,Home Appliances,6,894.00,438.24,0.490201
2018,2144,Adventure Works Coffee Maker 5C E090 Black,Adventure Works,Coffee Machines,Home Appliances,6,894.00,438.24,0.490201
2018,2156,Adventure Works Coffee Maker 5C E090 White,Adventure Works,Coffee Machines,Home Appliances,6,894.00,438.24,0.490201
2018,940,SV Wireless LAN PCI Network Card Adapter E902 Black,Southridge Video,Computers Accessories,Computers,9,891.00,436.77,0.490202
2018,2142,Adventure Works Coffee Maker 12C M100 Black,Adventure Works,Coffee Machines,Home Appliances,2,890.00,480.72,0.540134
2018,1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",89,889.11,436.10,0.490490
2018,946,A. Datum Slim Digital Camera M180 Black,A. Datum,Digital Cameras,Cameras and camcorders,6,888.00,479.64,0.540135
2018,1591,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",70,886.20,478.80,0.540284
2018,1375,Contoso Integrated Business Phone With card L10 White,Contoso,Home & Office Phones,Cell phones,21,882.00,589.68,0.668571
2018,2228,Adventure Works Desk Lamp E1300 Blue,Adventure Works,Lamps,Home Appliances,11,879.45,431.09,0.490181
2018,1137,"Fabrikam SLR Camera 35"" X358 Orange",Fabrikam,Digital SLR Cameras,Cameras and camcorders,2,872.40,583.36,0.668684
2018,1732,MGS Age of Mythology: The Titans Expansion M350,Tailspin Toys,Download Games,Games and Toys,12,869.40,469.56,0.540096
2018,504,Adventure Works LCD24W X300 White,Adventure Works,Monitors,Computers,1,869.00,581.08,0.668676
2018,1821,MGS Combat Flight Simulator 2009 E177,Tailspin Toys,Download Games,Games and Toys,27,864.00,423.63,0.490312
2018,1813,MGS Racing Madness 2009 E169,Tailspin Toys,Download Games,Games and Toys,27,864.00,423.63,0.490312
2018,914,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Southridge Video,Computers Accessories,Computers,9,863.10,466.20,0.540145
2018,2461,Litware 180 CFM Vertical Discharge Fan X450 White,Litware,Fans,Home Appliances,4,862.48,576.72,0.668676
2018,2459,Litware 180 CFM Vertical Discharge Fan X450 Red,Litware,Fans,Home Appliances,4,862.48,576.72,0.668676
2018,1636,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Movie DVD,"Music, Movies and Audio Books",68,860.88,465.12,0.540284
2018,1781,MGS Rise of Nations: Rise of Legends 2008 E137,Tailspin Toys,Download Games,Games and Toys,20,860.00,421.60,0.490232
2018,1787,MGS Rise of Nations: Gold Edition 2009 E143,Tailspin Toys,Download Games,Games and Toys,20,860.00,421.60,0.490232
2018,2378,Contoso Air conditioner 10000BTU M0490 Blue,Contoso,Air Conditioners,Home Appliances,2,859.98,464.50,0.540128
2018,1289,Contoso Genuine Leather Grip Belt E322 Grey,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,11,857.89,420.53,0.490191
2018,1288,Contoso Genuine Leather Grip Belt E322 Silver,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,11,857.89,420.53,0.490191
2018,1357,Contoso Private Automatic Branch Exchange M65 White,Contoso,Home & Office Phones,Cell phones,22,857.78,463.32,0.540138
2018,1988,Fabrikam Microwave 0.8CuFt E0800 White,Fabrikam,Microwaves,Home Appliances,9,854.91,419.04,0.490156
2018,1072,A. Datum SLR Camera X142 Orange,A. Datum,Digital SLR Cameras,Cameras and camcorders,2,854.00,571.06,0.668688
2018,1772,MGS Flight Simulator X Acceleration Expansion Pack 2009 E128,Tailspin Toys,Download Games,Games and Toys,25,850.00,416.75,0.490294
2018,1394,Contoso behind Centrex X15 Grey,Contoso,Home & Office Phones,Cell phones,17,849.83,568.31,0.668733
2018,1621,Contoso DVD Movies E100 Yellow,Contoso,Movie DVD,"Music, Movies and Audio Books",65,844.35,414.05,0.490377
2018,1007,A. Datum Consumer Digital Camera E100 Orange,A. Datum,Digital Cameras,Cameras and camcorders,3,843.00,413.22,0.490177
2018,1021,A. Datum Consumer Digital Camera E100 Green,A. Datum,Digital Cameras,Cameras and camcorders,3,843.00,413.22,0.490177
2018,2478,Litware 17'' Oscillating Pedestal Fan M125 Blue,Litware,Fans,Home Appliances,4,840.00,453.72,0.540142
2018,1907,Fabrikam Refrigerator 3.2CuFt E1600 Brown,Fabrikam,Refrigerators,Home Appliances,3,839.97,411.72,0.490160
2018,1961,Litware Refrigerator 3.2CuFt E160 Green,Litware,Refrigerators,Home Appliances,3,839.97,411.72,0.490160
2018,867,Contoso Wireless Laser Mouse M55 White,Contoso,Computers Accessories,Computers,12,839.88,453.60,0.540077
2018,2490,Contoso Rubberized Skin BlackBerry E100 White,Contoso,Cell phones Accessories,Cell phones,56,839.44,411.60,0.490326
2018,1242,Fabrikam Business Videographer 2/3'' 17mm M280 White,Fabrikam,Camcorders,Cameras and camcorders,1,838.00,452.63,0.540131
2018,327,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Car Video,TV and Video,3,837.00,410.28,0.490179
2018,597,Contoso Screen 85in E085 White,Contoso,Projectors & Screens,Computers,6,834.00,408.78,0.490143
2018,282,Contoso Home Theater System 4.1 Channel M1400 Brown,Contoso,Home Theater System,TV and Video,2,818.00,400.96,0.490171
2018,1778,MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134,Tailspin Toys,Download Games,Games and Toys,19,817.00,400.52,0.490232
2018,1788,MGS Age of Mythology: Gold Edition 2009 E144,Tailspin Toys,Download Games,Games and Toys,19,817.00,400.52,0.490232
2018,865,Contoso Optical USB Mouse M45 Grey,Contoso,Computers Accessories,Computers,16,815.84,440.64,0.540105
2018,2143,Adventure Works Coffee Maker Auto 5C E090 Black,Adventure Works,Coffee Machines,Home Appliances,5,815.00,399.50,0.490184
2018,2173,Fabrikam Coffee Maker Auto 5C E090 Silver,Fabrikam,Coffee Machines,Home Appliances,5,815.00,399.50,0.490184
2018,2417,Litware 3-Speed Oscillating Blower Fan M115 Black,Litware,Fans,Home Appliances,11,813.89,439.56,0.540072
2018,2437,"Litware 14"" High Velocity Floor Fan E801 Black",Litware,Fans,Home Appliances,18,809.82,396.90,0.490108
2018,2474,Litware 20'' Weather-Shield Performance Box Fan E1601 White,Litware,Fans,Home Appliances,27,809.73,396.90,0.490163
2018,1386,Contoso KSU-less key system M38 Grey,Contoso,Home & Office Phones,Cell phones,30,809.70,437.40,0.540200
2018,2498,Contoso Phone Tough Skin Case E140 Black,Contoso,Cell phones Accessories,Cell phones,34,806.48,395.42,0.490303
2018,1403,Contoso Expandable1-Handset Cordless Phone System M207 Grey,Contoso,Home & Office Phones,Cell phones,17,806.48,435.54,0.540050
2018,1628,Contoso DVD 58 DVD Storage Binder M55 Black,Contoso,Movie DVD,"Music, Movies and Audio Books",58,805.62,435.00,0.539956
2018,2264,WWI Chandelier M815 Blue,Wide World Importers,Lamps,Home Appliances,3,805.50,435.09,0.540148
2018,1319,Contoso Multi-line phones M30 Black,Contoso,Home & Office Phones,Cell phones,35,804.65,434.70,0.540234
2018,1368,Contoso Expandable 2-Handset Cordless Phone System M205 White,Contoso,Home & Office Phones,Cell phones,20,803.80,434.20,0.540184
2018,1477,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Smart phones & PDAs,Cell phones,3,801.00,432.66,0.540149
2018,1001,A. Datum Rangefinder Digital Camera X200 Orange,A. Datum,Digital Cameras,Cameras and camcorders,4,800.00,534.96,0.668700
2018,2400,Proseware Air conditioner 8000BTU M320 Silver,Proseware,Air Conditioners,Home Appliances,2,799.98,432.10,0.540138
2018,2360,Contoso Air conditioner 6000BTU E0180 Red,Contoso,Air Conditioners,Home Appliances,4,799.96,392.12,0.490174
2018,2083,Contoso Microwave 0.9CuFt E0090 Black,Contoso,Microwaves,Home Appliances,8,799.92,392.08,0.490149
2018,1999,Fabrikam Microwave 0.9CuFt E0900 Grey,Fabrikam,Microwaves,Home Appliances,8,799.92,392.08,0.490149
2018,1259,Contoso Cyber Shot Digital Cameras Adapter E306 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,20,799.80,392.00,0.490122
2018,998,A. Datum Point Shoot Digital Camera M500 Silver,A. Datum,Digital Cameras,Cameras and camcorders,4,792.00,427.80,0.540151
2018,1040,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum,Digital Cameras,Cameras and camcorders,4,792.00,427.80,0.540151
2018,485,Proseware LCD15 E103 White,Proseware,Monitors,Computers,8,792.00,388.24,0.490202
2018,483,Proseware LCD17 E200 White,Proseware,Monitors,Computers,8,792.00,388.24,0.490202
2018,1587,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",44,791.56,427.68,0.540300
2018,685,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey",Proseware,"Printers, Scanners & Fax",Computers,5,790.00,426.70,0.540126
2018,1743,MGS Combat Flight Simulator 3 E119,Tailspin Toys,Download Games,Games and Toys,28,784.00,384.16,0.490000
2018,2499,Contoso Phone Tough Skin Case E140 White,Contoso,Cell phones Accessories,Cell phones,33,782.76,383.79,0.490303
2018,1950,Litware Refrigerator 1.7CuFt E120 Brown,Litware,Refrigerators,Home Appliances,6,779.94,382.32,0.490191
2018,1286,Contoso Genuine Leather Grip Belt E322 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,10,779.90,382.30,0.490191
2018,875,Contoso Wireless Notebook Optical Mouse X205 White,Contoso,Computers Accessories,Computers,6,779.70,521.34,0.668641
2018,2175,Fabrikam Coffee Maker 4C E080 Silver,Fabrikam,Coffee Machines,Home Appliances,6,779.40,382.02,0.490146
2018,2139,Contoso Coffee Maker 4C E0800 Grey,Contoso,Coffee Machines,Home Appliances,6,779.40,382.02,0.490146
2018,1260,Contoso Multi-Use Terminal Cable E308 Silver,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,21,776.79,380.73,0.490132
2018,1262,Contoso Multi-Use Terminal Cable E308 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,21,776.79,380.73,0.490132
2018,498,Adventure Works LCD17W E203 Black,Adventure Works,Monitors,Computers,6,774.00,379.38,0.490155
2018,1780,MGS Zoo Tycoon 2: African Adventure 2008 E136,Tailspin Toys,Download Games,Games and Toys,18,774.00,379.44,0.490232
2018,19,Contoso 8GB Super-Slim MP3/Video Player M800 Pink,Contoso,MP4&MP3,Audio,7,769.65,415.73,0.540154
2018,1820,MGS Return of Arcade Anniversary Edition 2009 E176,Tailspin Toys,Download Games,Games and Toys,24,768.00,376.56,0.490312
2018,1814,MGS Zoo Tycoon2009 E170,Tailspin Toys,Download Games,Games and Toys,24,768.00,376.56,0.490312
2018,1751,MGS Bicycle Casino Games X700,Tailspin Toys,Download Games,Games and Toys,7,763.00,510.23,0.668715
2018,2024,Litware Microwave 0.8CuFt E080 White,Litware,Microwaves,Home Appliances,8,759.92,372.48,0.490156
2018,2030,Litware Microwave 0.8CuFt E080 Silver,Litware,Microwaves,Home Appliances,8,759.92,372.48,0.490156
2018,1322,Contoso Private Branch Exchange M88 Black,Contoso,Home & Office Phones,Cell phones,23,758.77,409.86,0.540163
2018,1736,MGS Rise of Nations E112,Tailspin Toys,Download Games,Games and Toys,27,756.00,370.44,0.490000
2018,1739,MGS RalliSport Challenge E115,Tailspin Toys,Download Games,Games and Toys,27,756.00,370.44,0.490000
2018,1582,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",42,755.58,408.24,0.540300
2018,953,A. Datum Advanced Digital Camera M300 Black,A. Datum,Digital Cameras,Cameras and camcorders,4,754.00,407.28,0.540159
2018,641,WWI Screen 106in M1609 Silver,Wide World Importers,Projectors & Screens,Computers,3,753.00,406.71,0.540119
2018,897,SV Keyboard E90 Black,Southridge Video,Computers Accessories,Computers,18,751.14,368.10,0.490055
2018,1633,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Movie DVD,"Music, Movies and Audio Books",54,750.06,405.00,0.539956
2018,968,A. Datum Bridge Digital Camera M300 Grey,A. Datum,Digital Cameras,Cameras and camcorders,4,747.60,403.80,0.540128
2018,960,A. Datum Slim Digital Camera M180 Grey,A. Datum,Digital Cameras,Cameras and camcorders,5,740.00,399.70,0.540135
2018,1030,A. Datum Slim Digital Camera M180 Azure,A. Datum,Digital Cameras,Cameras and camcorders,5,740.00,399.70,0.540135
2018,988,A. Datum Slim Digital Camera M180 Silver,A. Datum,Digital Cameras,Cameras and camcorders,5,740.00,399.70,0.540135
2018,1806,MGS Zoo Tycoon Dinosaur Digs2009 E162,Tailspin Toys,Download Games,Games and Toys,23,736.00,360.87,0.490312
2018,1815,MGS MechWarrior 4:Knight2009 E171,Tailspin Toys,Download Games,Games and Toys,23,736.00,360.87,0.490312
2018,2501,Contoso Phone Tough Skin Case E140 Pink,Contoso,Cell phones Accessories,Cell phones,31,735.32,360.53,0.490303
2018,668,Proseware Photo smart All-in-One Printer M380 Black,Proseware,"Printers, Scanners & Fax",Computers,5,735.00,397.00,0.540136
2018,1784,MGS Fable: The Lost Chapters2008 E140,Tailspin Toys,Download Games,Games and Toys,17,731.00,358.36,0.490232
2018,1796,MGS Rise of Nations2009 E152,Tailspin Toys,Download Games,Games and Toys,17,731.00,358.36,0.490232
2018,1724,MGS Fable: The Lost Chapters E107,Tailspin Toys,Download Games,Games and Toys,13,728.00,356.85,0.490178
2018,1333,Contoso 4-Line Corded Cordless Telephone M203 Black,Contoso,Home & Office Phones,Cell phones,22,725.78,392.04,0.540163
2018,1398,Contoso 2-Line Corded Cordless Telephone M202 Grey,Contoso,Home & Office Phones,Cell phones,25,724.75,391.50,0.540186
2018,278,Contoso Home Theater System 2.1 Channel M1230 White,Contoso,Home Theater System,TV and Video,2,720.00,352.92,0.490166
2018,2322,Litware Wall Lamp E2015 White,Litware,Lamps,Home Appliances,6,719.94,352.92,0.490207
2018,1405,Contoso 2-Line Speakerphone M109 Grey,Contoso,Home & Office Phones,Cell phones,20,719.80,388.80,0.540150
2018,1634,Contoso DVD 38 DVD Storage Binder E25 Silver,Contoso,Movie DVD,"Music, Movies and Audio Books",72,719.28,352.80,0.490490
2018,1103,"Contoso SLR Camera 35"" M358 Blue",Contoso,Digital SLR Cameras,Cameras and camcorders,2,716.00,386.74,0.540139
2018,1083,"Contoso SLR Camera 35"" M358 Silver",Contoso,Digital SLR Cameras,Cameras and camcorders,2,716.00,386.74,0.540139
2018,2275,Proseware Wall Lamp E0315 Black,Proseware,Lamps,Home Appliances,7,713.93,349.93,0.490146
2018,648,Proseware Fax Machine E100 Black,Proseware,"Printers, Scanners & Fax",Computers,9,711.00,348.48,0.490126
2018,2065,Contoso Microwave 0.9CuFt E0090 Silver,Contoso,Microwaves,Home Appliances,7,699.93,343.07,0.490149
2018,1589,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",70,699.30,343.00,0.490490
2018,1729,MGS Rise of Nations: Thrones and Patriots M320,Tailspin Toys,Download Games,Games and Toys,9,699.12,377.64,0.540164
2018,397,WWI Laptop15 M0150 White,Wide World Importers,Laptops,Computers,1,699.00,377.56,0.540143
2018,320,SV Car Video LCD7W M7082 Silver,Southridge Video,Car Video,TV and Video,1,699.00,377.56,0.540143
2018,1332,Contoso 2-Line Corded Cordless Telephone M202 Black,Contoso,Home & Office Phones,Cell phones,24,695.76,375.84,0.540186
2018,1354,Contoso Hybrid system M60 White,Contoso,Home & Office Phones,Cell phones,24,695.76,375.84,0.540186
2018,561,Proseware Screen 85in E1010 White,Proseware,Projectors & Screens,Computers,5,695.00,340.65,0.490143
2018,497,Adventure Works LCD17 E200 Black,Adventure Works,Monitors,Computers,7,693.00,339.71,0.490202
2018,1678,MGS Hand Games for Office worker L299 Red,Tailspin Toys,Boxed Games,Games and Toys,41,692.49,462.89,0.668442
2018,1684,MGS Hand Games for Office worker L299 Silver,Tailspin Toys,Boxed Games,Games and Toys,41,692.49,462.89,0.668442
2018,167,SV 8xDVD E100 Black,Southridge Video,VCD & DVD,TV and Video,10,690.00,338.20,0.490144
2018,2321,Litware Chandelier M6015 White,Litware,Lamps,Home Appliances,3,689.97,372.69,0.540153
2018,1773,MGS Zoo Tycoon 2: Extinct Animals 2008 E129,Tailspin Toys,Download Games,Games and Toys,16,688.00,337.28,0.490232
2018,2287,Proseware Floor Lamp M0215 Silver,Proseware,Lamps,Home Appliances,2,678.00,366.22,0.540147
2018,672,Proseware Ink Jet All in one M300 Grey,Proseware,"Printers, Scanners & Fax",Computers,4,676.00,365.12,0.540118
2018,1816,MGS Age of Empires II Gold Edition2009 E172,Tailspin Toys,Download Games,Games and Toys,21,672.00,329.49,0.490312
2018,1801,MGS MechWarrior4: Mercenaries2009 E157,Tailspin Toys,Download Games,Games and Toys,21,672.00,329.49,0.490312
2018,1803,MGS Combat Flight Simulator 2009 E159,Tailspin Toys,Download Games,Games and Toys,21,672.00,329.49,0.490312
2018,22,Contoso 8GB MP3 Player new model M820 Yellow,Contoso,MP4&MP3,Audio,5,670.00,361.90,0.540149
2018,2042,Litware Microwave 0.8CuFt E080 Red,Litware,Microwaves,Home Appliances,7,664.93,325.92,0.490156
2018,1994,Fabrikam Microwave 0.8CuFt E0800 Silver,Fabrikam,Microwaves,Home Appliances,7,664.93,325.92,0.490156
2018,178,SV 8xDVD E140 Black,Southridge Video,VCD & DVD,TV and Video,10,660.00,323.50,0.490151
2018,2375,Contoso Air conditioner 5200BTU E0100 Grey,Contoso,Air Conditioners,Home Appliances,6,659.94,323.46,0.490135
2018,1251,Contoso Travel Charger for S-Series Battery E302 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,11,659.89,323.51,0.490248
2018,2489,Contoso Rubberized Skin BlackBerry E100 Silver,Contoso,Cell phones Accessories,Cell phones,44,659.56,323.40,0.490326
2018,267,Contoso Home Theater System 2.1 Channel M1210 White,Contoso,Home Theater System,TV and Video,2,658.00,322.54,0.490182
2018,646,Proseware Laser Jet All in one X300 Black,Proseware,"Printers, Scanners & Fax",Computers,3,657.00,439.32,0.668675
2018,1127,"Fabrikam SLR Camera 35"" M358 Gold",Fabrikam,Digital SLR Cameras,Cameras and camcorders,2,656.00,354.32,0.540121
2018,1731,MGS King& Myths: The Age Collection M340,Tailspin Toys,Download Games,Games and Toys,9,652.05,352.17,0.540096
2018,1968,Litware Refrigerator 1.7CuFt E120 Blue,Litware,Refrigerators,Home Appliances,5,649.95,318.60,0.490191
2018,1926,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Refrigerators,Home Appliances,5,649.95,318.60,0.490191
2018,1914,Fabrikam Refrigerator 1.7CuFt E1200 Silver,Fabrikam,Refrigerators,Home Appliances,5,649.95,318.60,0.490191
2018,1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,Fabrikam,Refrigerators,Home Appliances,5,649.95,318.60,0.490191
2018,2133,Contoso Coffee Maker 4C E0800 White,Contoso,Coffee Machines,Home Appliances,5,649.50,318.35,0.490146
2018,2151,Adventure Works Coffee Maker 4C E080 Silver,Adventure Works,Coffee Machines,Home Appliances,5,649.50,318.35,0.490146
2018,1339,Contoso 2-Line Speakerphone M109 Black,Contoso,Home & Office Phones,Cell phones,18,647.82,349.92,0.540150
2018,1770,MGS Age of Empires III: The Asian Dynasties 2008 E126,Tailspin Toys,Download Games,Games and Toys,19,646.00,316.73,0.490294
2018,1792,MGS Age of Mythology: The Titans Expansion 2009 E148,Tailspin Toys,Download Games,Games and Toys,15,645.00,316.20,0.490232
2018,1786,MGS Zoo Tycoon 2008 E142,Tailspin Toys,Download Games,Games and Toys,15,645.00,316.20,0.490232
2018,1779,MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,Tailspin Toys,Download Games,Games and Toys,15,645.00,316.20,0.490232
2018,1381,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,Home & Office Phones,Cell phones,28,643.72,347.76,0.540234
2018,1358,Contoso Electronic Private Automatic Branch Exchange M90 White,Contoso,Home & Office Phones,Cell phones,16,639.84,345.60,0.540135
2018,2268,WWI Desk Lamp E130 Blue,Wide World Importers,Lamps,Home Appliances,8,639.60,313.52,0.490181
2018,1706,SV Hand Games women M40 Silver,Southridge Video,Boxed Games,Games and Toys,72,639.36,345.60,0.540540
2018,1584,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",64,639.36,313.60,0.490490
2018,227,Litware Home Theater System 5.1 Channel M510 Brown,Litware,Home Theater System,TV and Video,1,639.00,345.15,0.540140
2018,211,Litware Home Theater System 5.1 Channel M510 Silver,Litware,Home Theater System,TV and Video,1,639.00,345.15,0.540140
2018,333,SV Car Video TFT7 M7002 Brown,Southridge Video,Car Video,TV and Video,2,638.00,312.72,0.490156
2018,2310,Litware Floor Lamp X1015 Black,Litware,Lamps,Home Appliances,1,635.99,425.27,0.668674
2018,2198,Adventure Works Floor Lamp X1150 White,Adventure Works,Lamps,Home Appliances,1,635.99,425.27,0.668674
2018,2383,Proseware Air conditioner 25000BTU L167 White,Proseware,Air Conditioners,Home Appliances,1,635.99,425.27,0.668674
2018,2302,Proseware Floor Lamp X0115 Blue,Proseware,Lamps,Home Appliances,1,635.99,425.27,0.668674
2018,2376,Contoso Air conditioner 25000BTU L1672 Blue,Contoso,Air Conditioners,Home Appliances,1,635.99,425.27,0.668674
2018,1170,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,Fabrikam,Camcorders,Cameras and camcorders,1,633.00,341.91,0.540142
2018,673,Proseware Laser Jet Printer E100 Grey,Proseware,"Printers, Scanners & Fax",Computers,8,632.00,309.76,0.490126
2018,1296,Contoso USB Cable M250 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,25,625.00,337.50,0.540000
2018,1298,Contoso USB Cable M250 Yellow,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,25,625.00,337.50,0.540000
2018,2492,Cigarette Lighter Adapter for Contoso Phones E110 White,Contoso,Cell phones Accessories,Cell phones,25,624.75,306.25,0.490196
2018,472,Proseware CRT19 E201 Black,Proseware,Monitors,Computers,9,621.00,304.38,0.490144
2018,1738,MGS Impossible Creatures E114,Tailspin Toys,Download Games,Games and Toys,22,616.00,301.84,0.490000
2018,2283,Proseware Wall Lamp E0315 White,Proseware,Lamps,Home Appliances,6,611.94,299.94,0.490146
2018,1808,MGS Classic Flight Collection2009 E164,Tailspin Toys,Download Games,Games and Toys,19,608.00,298.11,0.490312
2018,1797,MGS Freelancer 2009 E153,Tailspin Toys,Download Games,Games and Toys,14,602.00,295.12,0.490232
2018,1392,Contoso Centrex Phone System L10 Grey,Contoso,Home & Office Phones,Cell phones,14,601.86,402.50,0.668760
2018,2359,Contoso Air conditioner 7000BTU E0260 Red,Contoso,Air Conditioners,Home Appliances,2,599.98,294.10,0.490183
2018,1960,Litware Refrigerator 4.6CuFt E280 Green,Litware,Refrigerators,Home Appliances,2,599.98,294.10,0.490183
2018,1250,Contoso Travel Charger for S-Series Battery E302 Silver,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,10,599.90,294.10,0.490248
2018,1361,Contoso Behind Centrex X15 White,Contoso,Home & Office Phones,Cell phones,12,599.88,401.16,0.668733
2018,214,Litware Home Theater System 4.1 Channel M411 Silver,Litware,Home Theater System,TV and Video,1,599.00,323.54,0.540133
2018,221,Litware Home Theater System 5.1 Channel M514 Silver,Litware,Home Theater System,TV and Video,1,599.00,323.54,0.540133
2018,310,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,2,598.00,293.12,0.490167
2018,249,Contoso Home Theater System 2.1 Channel E1220 Black,Contoso,Home Theater System,TV and Video,3,597.00,292.62,0.490150
2018,1762,MGS Age of Empires II: The Conquerors Expansion E125,Tailspin Toys,Download Games,Games and Toys,19,596.41,292.41,0.490283
2018,1596,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",47,595.02,321.48,0.540284
2018,1012,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum,Digital Cameras,Cameras and camcorders,3,594.00,320.85,0.540151
2018,939,SV Wireless LAN PCI Network Card Adapter E901 Black,Southridge Video,Computers Accessories,Computers,6,594.00,291.18,0.490202
2018,736,Proseware Laser Fax Printer M250 Green,Proseware,"Printers, Scanners & Fax",Computers,5,590.00,318.70,0.540169
2018,1639,Contoso DVD 38 DVD Storage Binder E25 Red,Contoso,Movie DVD,"Music, Movies and Audio Books",59,589.41,289.10,0.490490
2018,1053,"A. Datum SLR Camera 35"" X358 Grey",A. Datum,Digital SLR Cameras,Cameras and camcorders,1,588.00,393.18,0.668673
2018,1802,MGS Age of Mythology 2009 E158,Tailspin Toys,Download Games,Games and Toys,18,576.00,282.42,0.490312
2018,1823,MGS Flight Simulator 2009 E179,Tailspin Toys,Download Games,Games and Toys,18,576.00,282.42,0.490312
2018,1323,Contoso 4 Handset Cordless Phone System M86 Black,Contoso,Home & Office Phones,Cell phones,16,575.84,311.04,0.540150
2018,1345,Contoso 4-Line Expandable Cordless Phone System M900 Black,Contoso,Home & Office Phones,Cell phones,26,572.00,308.88,0.540000
2018,2066,Contoso Microwave 0.8CuFt E0080 Silver,Contoso,Microwaves,Home Appliances,6,569.94,279.36,0.490156
2018,1401,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,Contoso,Home & Office Phones,Cell phones,14,562.66,303.94,0.540184
2018,1038,A. Datum Bridge Digital Camera M300 Azure,A. Datum,Digital Cameras,Cameras and camcorders,3,560.70,302.85,0.540128
